1991     11     08     1418.800
1991     11     11     1416.900
1991     11     12     1445.400
1991     11     13     1453.400
1991     11     14     1459.300
1991     11     15     1445.600
1991     11     18     1415.900
1991     11     19     1365.100
1991     11     21     1387.900
1991     11     22     1376.200
1991     11     26     1365.200
1991     11     27     1371.600
1991     11     28     1377.600
1991     11     29     1384.200
1991     12     02     1375.400
1991     12     03     1371.200
1991     12     04     1371.300
1991     12     05     1361.200
1991     12     06     1360.600
1991     12     09     1347.100
1991     12     10     1304.500
1991     12     11     1273.200
1991     12     13     1325.700
1991     12     16     1346.800
1991     12     17     1347.400
1991     12     18     1338.400
1991     12     19     1332.900
1991     12     20     1337.300
1991     12     23     1364.400
1991     12     30     1431.500
1992     01     02     1444.900
1992     01     03     1475.200
1992     01     06     1472.500
1992     01     07     1485.400
1992     01     08     1515.700
1992     01     09     1529.600
1992     01     10     1524.800
1992     01     13     1535.000
1992     01     14     1564.300
1992     01     15     1565.400
1992     01     16     1583.300
1992     01     17     1576.100
1992     01     20     1574.800
1992     01     21     1557.100
1992     01     22     1564.400
1992     01     23     1594.900
1992     01     24     1603.800
1992     01     27     1591.100
1992     01     28     1603.100
1992     01     29     1611.900
1992     01     30     1623.500
1992     01     31     1623.500
1992     02     03     1624.500
1992     02     04     1616.100
1992     02     06     1649.200
1992     02     07     1647.100
1992     02     10     1677.400
1992     02     11     1709.500
1992     02     12     1739.400
1992     02     13     1725.300
1992     02     14     1761.200
1992     02     18     1758.000
1992     02     19     1762.500
1992     02     20     1791.500
1992     02     21     1785.600
1992     02     24     1780.700
1992     02     25     1777.100
1992     02     26     1825.500
1992     02     27     1838.200
1992     02     28     1860.600
1992     03     02     1873.900
1992     03     03     1905.000
1992     03     04     1836.600
1992     03     05     1861.100
1992     03     06     1792.900
1992     03     09     1784.800
1992     03     10     1809.200
1992     03     11     1796.500
1992     03     12     1762.600
1992     03     13     1758.000
1992     03     16     1734.800
1992     03     17     1767.900
1992     03     18     1770.100
1992     03     19     1795.600
1992     03     20     1838.900
1992     03     23     1888.400
1992     03     24     1880.100
1992     03     25     1900.600
1992     03     26     1907.300
1992     03     27     1881.600
1992     03     30     1868.800
1992     03     31     1875.700
1992     04     01     1852.500
1992     04     02     1842.500
1992     04     03     1822.300
1992     04     06     1783.400
1992     04     07     1741.400
1992     04     08     1743.700
1992     04     09     1764.500
1992     04     10     1810.500
1992     04     13     1810.200
1992     04     14     1838.200
1992     04     15     1871.600
1992     04     21     1869.700
1992     04     22     1897.100
1992     04     23     1891.700
1992     04     24     1882.900
1992     04     27     1863.000
1992     04     28     1831.600
1992     04     29     1852.900
1992     04     30     1838.300
1992     05     04     1827.600
1992     05     06     1872.100
1992     05     07     1852.500
1992     05     11     1845.300
1992     05     12     1844.200
1992     05     13     1840.900
1992     05     14     1826.900
1992     05     15     1810.200
1992     05     18     1785.700
1992     05     19     1811.100
1992     05     20     1815.300
1992     05     21     1820.900
1992     05     22     1829.600
1992     05     26     1830.300
1992     05     27     1833.800
1992     05     28     1856.200
1992     05     29     1892.300
1992     06     01     1907.400
1992     06     02     1894.200
1992     06     03     1886.900
1992     06     04     1895.900
1992     06     05     1887.300
1992     06     08     1873.100
1992     06     09     1843.700
1992     06     10     1796.300
1992     06     11     1802.600
1992     06     12     1809.900
1992     06     15     1742.500
1992     06     16     1692.900
1992     06     17     1593.300
1992     06     18     1634.200
1992     06     19     1686.300
1992     06     22     1624.300
1992     06     24     1562.700
1992     06     25     1599.900
1992     06     26     1601.000
1992     06     29     1603.400
1992     06     30     1599.300
1992     07     01     1658.900
1992     07     02     1676.700
1992     07     03     1683.000
1992     07     06     1672.900
1992     07     07     1614.200
1992     07     08     1582.300
1992     07     09     1590.300
1992     07     10     1617.400
1992     07     13     1640.500
1992     07     14     1636.000
1992     07     15     1639.800
1992     07     16     1689.200
1992     07     17     1674.200
1992     07     20     1647.900
1992     07     21     1657.200
1992     07     22     1625.200
1992     07     23     1584.100
1992     07     24     1522.900
1992     07     27     1466.600
1992     07     28     1537.700
1992     07     29     1547.800
1992     07     30     1551.200
1992     07     31     1569.700
1992     08     03     1557.100
1992     08     04     1536.700
1992     08     05     1538.000
1992     08     06     1552.800
1992     08     07     1560.400
1992     08     10     1538.300
1992     08     11     1515.500
1992     08     12     1525.600
1992     08     13     1518.400
1992     08     14     1516.600
1992     08     17     1510.300
1992     08     18     1498.700
1992     08     19     1474.100
1992     08     20     1439.000
1992     08     21     1424.600
1992     08     24     1366.800
1992     08     25     1353.100
1992     08     26     1376.800
1992     08     27     1423.200
