22/02/2005 13520.59
23/02/2005 13541.96
24/02/2005 13684.56
25/02/2005 13870.2
28/02/2005 13789.46
01/03/2005 13804.77
02/03/2005 13770.26
03/03/2005 13782.95
04/03/2005 13862.76
07/03/2005 13877.69
08/03/2005 13752.8
09/03/2005 13671.4
10/03/2005 13421.39
11/03/2005 13532.35
14/03/2005 13238.54
15/03/2005 13184.27
16/03/2005 13096.55
17/03/2005 13138.76
18/03/2005 13094.4
22/03/2005 13062.45
23/03/2005 12852.81
28/03/2005 12828.91
29/03/2005 12581.8
30/03/2005 12653.42
31/03/2005 12676.9
01/04/2005 12714.19
04/04/2005 12593.38
05/04/2005 12300.7
06/04/2005 12170.87
07/04/2005 12471.01
08/04/2005 12531.63
11/04/2005 12425.41
12/04/2005 12522.24
13/04/2005 12424.37
14/04/2005 12233.21
15/04/2005 11942.7
18/04/2005 11739.99
19/04/2005 12011.53
20/04/2005 11842.72
21/04/2005 12063.62
22/04/2005 11995.32
25/04/2005 12377.1
26/04/2005 12577.72
27/04/2005 12454.69
28/04/2005 12255.91
29/04/2005 12322.99
02/05/2005 12424.95
03/05/2005 12357.88
04/05/2005 12643.04
05/05/2005 12619.91
06/05/2005 12615.83
09/05/2005 12563.02
10/05/2005 12497.43
11/05/2005 12464.84
12/05/2005 12448.73
13/05/2005 12347.72
16/05/2005 12442.27
17/05/2005 12439.46
18/05/2005 12727.74
19/05/2005 12795.33
20/05/2005 12883.46
23/05/2005 13029.58
24/05/2005 13020.72
25/05/2005 13057.84
26/05/2005 13152.64
27/05/2005 13131.39
30/05/2005 13161.78
31/05/2005 12964.39
01/06/2005 13143.62
02/06/2005 13284.89
03/06/2005 13204.39
06/06/2005 13208.43
07/06/2005 13148.03
08/06/2005 13102.66
09/06/2005 13225.28
10/06/2005 13214.6
13/06/2005 13299.59
14/06/2005 13343.1
15/06/2005 13501.51
16/06/2005 13537.28
17/06/2005 13645.96
20/06/2005 13709.36
21/06/2005 13547.99
22/06/2005 13441.65
23/06/2005 13389.66
24/06/2005 13299.28
27/06/2005 13454.73
28/06/2005 13523.07
29/06/2005 13550.14
30/06/2005 13486.13
01/07/2005 13509.13
04/07/2005 13500.83
05/07/2005 13648.47
06/07/2005 13790.15
07/07/2005 13850.36
08/07/2005 13871.26
11/07/2005 13807.3
12/07/2005 13971.67
13/07/2005 14005.23
14/07/2005 14085.06
15/07/2005 13952.6
18/07/2005 13972.61
19/07/2005 14167.51
20/07/2005 14306.06
21/07/2005 14271.89
22/07/2005 14318.47
25/07/2005 14135.24
26/07/2005 14067.73
27/07/2005 14173.38
28/07/2005 14256.84
29/07/2005 14409.66
01/08/2005 14582.5
02/08/2005 14677.66
03/08/2005 14615.96
04/08/2005 14612.22
05/08/2005 14463.14
08/08/2005 14596.77
09/08/2005 14673.34
10/08/2005 14702.58
11/08/2005 14768.95
12/08/2005 14673.22
15/08/2005 14842.7
16/08/2005 14559.19
17/08/2005 14560.33
18/08/2005 14619.98
19/08/2005 14678.16
22/08/2005 14770.27
23/08/2005 14717.91
24/08/2005 14603
25/08/2005 14604.61
26/08/2005 14444.84
29/08/2005 14327.2
30/08/2005 14008.2
31/08/2005 14243.19
01/09/2005 14486.59
02/09/2005 14772.7
05/09/2005 14857.31
06/09/2005 15030.62
07/09/2005 15246.23
08/09/2005 15055.92
09/09/2005 15212.88
12/09/2005 15190.17
13/09/2005 15087.29
14/09/2005 15221.39
15/09/2005 15428.78
19/09/2005 15656.84
20/09/2005 15563.47
21/09/2005 15734.41
22/09/2005 15661.13
23/09/2005 15649.33
26/09/2005 15765.53
27/09/2005 15801.81
28/09/2005 15869.33
29/09/2005 15841.84
30/09/2005 16120.08
03/10/2005 16051.02
