AC.MX,ALPEKA.MX,ALSEA.MX,AMXL.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,BSMXB.MX,CEMEXCPO.MX,CUERVO.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GENTERA.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,IENOVA.MX,KIMBERA.MX,KOF,LABB.MX,LIVEPOLC-1.MX,MEGACPO.MX,MXCHF,OMAB.MX,PE&OLES.MX,PINFRA.MX,RA.MX,TLEVISACPO.MX
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,17.625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,18.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,17.875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,17.9375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,18.4375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,18.5,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,18.25,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,17.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,17.1875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.9375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,17.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.5,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.25,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.9375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.5,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.5,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.3125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.8125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.6875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.1875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.5,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.25,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.0625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,13.9375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.9375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.25,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.8125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.5,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.5,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.25,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.4375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.3125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,13.8125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,13.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.0625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.5625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.25,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.6875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,13.6875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,13.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,13.625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,13.5,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,13.375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,12.6875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,12.875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,13.6875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.1875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,14.3125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.1875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.5,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.5625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,17.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.9375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.1875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.8125,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.9375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.75,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,15.5625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.1875,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.5625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,16.5625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,17.375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,18.0625,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,18.,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
16.,27.950001,2.89777,2.18133,12.8,30.139999,5.025,16.49,29.98,8.7897,35.43,30.200001,6.43722,7.,26.49,3.535,4.81591,9.17251,38.66,12.3,17.9375,8.335,18.4,37.,3.77,29.440001,25.,2.02,32.07,33.099998
