date,open,high,low,close,volume
2020-01-31 08:30:00,144.6999969482422,144.75,144.69000244140625,144.75,0.0
2020-01-31 08:31:00,,,,,
2020-01-31 08:32:00,,,,,
2020-01-31 08:33:00,144.6999969482422,144.6999969482422,144.6999969482422,144.6999969482422,700.0
2020-01-31 08:34:00,143.8000030517578,143.8000030517578,143.5800018310547,143.5800018310547,953.0
2020-01-31 08:35:00,,,,,
2020-01-31 08:36:00,143.57000732421875,143.57000732421875,143.57000732421875,143.57000732421875,225.0
2020-01-31 08:37:00,142.8000030517578,142.8000030517578,142.8000030517578,142.8000030517578,567.0
2020-01-31 08:38:00,142.8000030517578,142.8000030517578,142.8000030517578,142.8000030517578,567.0
2020-01-31 08:39:00,,,,,
2020-01-31 08:40:00,142.8300018310547,143.3800048828125,142.74000549316406,142.74000549316406,2079.0
2020-01-31 08:41:00,,,,,
2020-01-31 08:42:00,,,,,
2020-01-31 08:43:00,,,,,
2020-01-31 08:44:00,142.77999877929688,142.77999877929688,142.77999877929688,142.77999877929688,200.0
2020-01-31 08:45:00,,,,,
2020-01-31 08:46:00,142.77999877929688,142.77999877929688,142.77999877929688,142.77999877929688,567.0
2020-01-31 08:47:00,,,,,
2020-01-31 08:48:00,,,,,
2020-01-31 08:49:00,142.00999450683594,142.60000610351562,142.00999450683594,142.60000610351562,1728.0
2020-01-31 08:50:00,,,,,
2020-01-31 08:51:00,142.6999969482422,142.6999969482422,142.6999969482422,142.6999969482422,1100.0
2020-01-31 08:52:00,142.10000610351562,142.10000610351562,142.10000610351562,142.10000610351562,954.0
2020-01-31 08:53:00,142.25,142.25,142.25,142.25,685.0
2020-01-31 08:54:00,142.60000610351562,142.64999389648438,142.58999633789062,142.64999389648438,728.0
2020-01-31 08:55:00,,,,,
2020-01-31 08:56:00,,,,,
2020-01-31 08:57:00,,,,,
2020-01-31 08:58:00,142.60000610351562,142.7100067138672,142.58999633789062,142.58999633789062,1162.0
2020-01-31 08:59:00,,,,,
2020-01-31 09:00:00,,,,,
2020-01-31 09:01:00,,,,,
2020-01-31 09:02:00,,,,,
2020-01-31 09:03:00,143.17999267578125,143.17999267578125,143.17999267578125,143.17999267578125,140.0
2020-01-31 09:04:00,,,,,
2020-01-31 09:05:00,143.27999877929688,143.27999877929688,143.27999877929688,143.27999877929688,472.0
2020-01-31 09:06:00,143.27999877929688,143.27999877929688,143.25,143.25,496.0
2020-01-31 09:07:00,,,,,
2020-01-31 09:08:00,,,,,
2020-01-31 09:09:00,,,,,
2020-01-31 09:10:00,142.3800048828125,142.3800048828125,142.3800048828125,142.3800048828125,200.0
2020-01-31 09:11:00,142.5800018310547,142.82000732421875,142.5800018310547,142.82000732421875,1489.0
2020-01-31 09:12:00,,,,,
2020-01-31 09:13:00,142.58999633789062,142.60000610351562,142.5800018310547,142.60000610351562,2074.0
2020-01-31 09:14:00,,,,,
2020-01-31 09:15:00,,,,,
2020-01-31 09:16:00,142.61000061035156,142.61000061035156,142.61000061035156,142.61000061035156,200.0
2020-01-31 09:17:00,142.75,143.4499969482422,142.75,143.16000366210938,105523.0
2020-01-31 09:18:00,142.69000244140625,142.69000244140625,142.69000244140625,142.69000244140625,754.0
2020-01-31 09:19:00,143.11000061035156,143.11000061035156,143.10000610351562,143.10000610351562,15248.0
2020-01-31 09:20:00,142.66000366210938,142.9600067138672,142.66000366210938,142.9600067138672,300.0
2020-01-31 09:21:00,142.97000122070312,143.44000244140625,142.75,143.33999633789062,201841.0
2020-01-31 09:22:00,142.80999755859375,142.80999755859375,142.80999755859375,142.80999755859375,702.0
2020-01-31 09:23:00,,,,,
2020-01-31 09:24:00,143.08999633789062,143.08999633789062,143.08999633789062,143.08999633789062,533.0
2020-01-31 09:25:00,,,,,
2020-01-31 09:26:00,,,,,
2020-01-31 09:27:00,,,,,
2020-01-31 09:28:00,,,,,
2020-01-31 09:29:00,,,,,
2020-01-31 09:30:00,,,,,
2020-01-31 09:31:00,143.08999633789062,143.08999633789062,143.08999633789062,143.08999633789062,306.0
2020-01-31 09:32:00,,,,,
2020-01-31 09:33:00,,,,,
2020-01-31 09:34:00,,,,,
2020-01-31 09:35:00,143.08999633789062,143.08999633789062,143.08999633789062,143.08999633789062,910.0
2020-01-31 09:36:00,143.10000610351562,143.10000610351562,143.08999633789062,143.08999633789062,506.0
2020-01-31 09:37:00,143.08999633789062,143.10000610351562,143.08999633789062,143.10000610351562,201.0
2020-01-31 09:38:00,143.08999633789062,143.08999633789062,143.07000732421875,143.07000732421875,1589.0
2020-01-31 09:39:00,143.07000732421875,143.07000732421875,143.07000732421875,143.07000732421875,1374.0
2020-01-31 09:40:00,,,,,
2020-01-31 09:41:00,142.7899932861328,143.02999877929688,142.77999877929688,142.80999755859375,2319.0
2020-01-31 09:42:00,142.75,142.75,142.3800048828125,142.38999938964844,1166.0
2020-01-31 09:43:00,,,,,
2020-01-31 09:44:00,,,,,
2020-01-31 09:45:00,,,,,
2020-01-31 09:46:00,142.6999969482422,142.75999450683594,142.6999969482422,142.75999450683594,2187.0
2020-01-31 09:47:00,,,,,
2020-01-31 09:48:00,142.8800048828125,142.9499969482422,142.8800048828125,142.9499969482422,1452.0
2020-01-31 09:49:00,,,,,
2020-01-31 09:50:00,142.83999633789062,142.83999633789062,142.83999633789062,142.83999633789062,884.0
2020-01-31 09:51:00,142.83999633789062,142.83999633789062,142.83999633789062,142.83999633789062,668.0
2020-01-31 09:52:00,,,,,
2020-01-31 09:53:00,,,,,
2020-01-31 09:54:00,142.89999389648438,142.91000366210938,142.89999389648438,142.91000366210938,893.0
2020-01-31 09:55:00,142.9199981689453,142.92999267578125,142.9199981689453,142.92999267578125,442.0
2020-01-31 09:56:00,143.2100067138672,143.2100067138672,143.2100067138672,143.2100067138672,536.0
2020-01-31 09:57:00,143.14999389648438,143.14999389648438,143.13999938964844,143.13999938964844,1865.0
