date,open,high,low,close,volume
2020-02-05 08:30:00,117.08999633789062,117.08999633789062,116.69000244140625,117.08999633789062,0.0
2020-02-05 08:31:00,117.0,117.0,117.0,117.0,200.0
2020-02-05 08:32:00,117.12000274658203,117.12999725341797,117.12000274658203,117.12999725341797,1100.0
2020-02-05 08:33:00,117.16000366210938,117.22000122070312,117.16000366210938,117.16999816894531,15049.0
2020-02-05 08:34:00,117.20999908447266,117.29000091552734,117.20999908447266,117.29000091552734,4891.0
2020-02-05 08:35:00,117.23999786376953,117.23999786376953,116.62000274658203,117.0,7340.0
2020-02-05 08:36:00,117.04000091552734,117.04000091552734,116.88999938964844,116.88999938964844,696.0
2020-02-05 08:37:00,117.0199966430664,117.06999969482422,117.0199966430664,117.06999969482422,1365.0
2020-02-05 08:38:00,117.08000183105469,117.08000183105469,117.06999969482422,117.06999969482422,4075.0
2020-02-05 08:39:00,117.08999633789062,117.12999725341797,117.08999633789062,117.12999725341797,2142.0
2020-02-05 08:40:00,117.1500015258789,117.2300033569336,117.1500015258789,117.22000122070312,6811.0
2020-02-05 08:41:00,117.2300033569336,117.2300033569336,116.76000213623047,116.76000213623047,3649.0
2020-02-05 08:42:00,116.80000305175781,116.80000305175781,116.80000305175781,116.80000305175781,105.0
2020-02-05 08:43:00,116.87000274658203,117.12000274658203,116.87000274658203,117.12000274658203,1205.0
2020-02-05 08:44:00,117.12000274658203,117.1500015258789,117.12000274658203,117.1500015258789,710.0
2020-02-05 08:45:00,117.13999938964844,117.16999816894531,117.13999938964844,117.16999816894531,1650.0
2020-02-05 08:46:00,117.16999816894531,117.19999694824219,117.16999816894531,117.19999694824219,3482.0
2020-02-05 08:47:00,117.19999694824219,117.22000122070312,117.19999694824219,117.22000122070312,1446.0
2020-02-05 08:48:00,117.22000122070312,117.38999938964844,117.22000122070312,117.38999938964844,19659.0
2020-02-05 08:49:00,117.3499984741211,117.37000274658203,117.3499984741211,117.36000061035156,200514.0
2020-02-05 08:50:00,117.37000274658203,117.37000274658203,117.31999969482422,117.37000274658203,14364.0
2020-02-05 08:51:00,117.37000274658203,117.37999725341797,117.23999786376953,117.23999786376953,12009.0
2020-02-05 08:52:00,117.30999755859375,117.30999755859375,117.06999969482422,117.08000183105469,564.0
2020-02-05 08:53:00,117.06999969482422,117.0999984741211,117.06999969482422,117.0999984741211,959.0
2020-02-05 08:54:00,117.16000366210938,117.30999755859375,116.95999908447266,117.08999633789062,23778.0
2020-02-05 08:55:00,117.08999633789062,117.12999725341797,117.08999633789062,117.12999725341797,5034.0
2020-02-05 08:56:00,117.13999938964844,117.26000213623047,117.13999938964844,117.26000213623047,2049.0
2020-02-05 08:57:00,117.29000091552734,117.30999755859375,117.29000091552734,117.30999755859375,247.0
2020-02-05 08:58:00,117.30999755859375,117.31999969482422,117.30999755859375,117.30999755859375,11985.0
2020-02-05 08:59:00,117.30999755859375,117.4800033569336,117.30999755859375,117.4800033569336,65465.0
2020-02-05 09:00:00,117.48999786376953,117.48999786376953,117.4000015258789,117.41000366210938,45679.0
2020-02-05 09:01:00,117.45999908447266,117.45999908447266,117.3499984741211,117.37000274658203,28964.0
2020-02-05 09:02:00,,,,,
2020-02-05 09:03:00,117.36000061035156,117.37999725341797,117.30000305175781,117.30000305175781,24961.0
2020-02-05 09:04:00,117.30000305175781,117.30999755859375,117.30000305175781,117.30000305175781,7159.0
2020-02-05 09:05:00,117.30000305175781,117.33000183105469,117.30000305175781,117.33000183105469,10821.0
2020-02-05 09:06:00,117.31999969482422,117.33999633789062,117.30000305175781,117.33999633789062,8423.0
2020-02-05 09:07:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,186.0
2020-02-05 09:08:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,966.0
2020-02-05 09:09:00,117.33000183105469,117.33000183105469,117.31999969482422,117.31999969482422,2269.0
2020-02-05 09:10:00,117.33000183105469,117.33000183105469,117.31999969482422,117.33000183105469,2358.0
2020-02-05 09:11:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,6292.0
2020-02-05 09:12:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,2183.0
2020-02-05 09:13:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,1774.0
2020-02-05 09:14:00,117.31999969482422,117.31999969482422,117.30999755859375,117.31999969482422,6789.0
2020-02-05 09:15:00,117.31999969482422,117.33000183105469,117.31999969482422,117.33000183105469,4271.0
2020-02-05 09:16:00,117.33000183105469,117.33000183105469,117.31999969482422,117.33000183105469,3085.0
2020-02-05 09:17:00,117.33000183105469,117.33000183105469,117.31999969482422,117.33000183105469,5214.0
2020-02-05 09:18:00,117.33000183105469,117.33000183105469,117.31999969482422,117.31999969482422,2787.0
2020-02-05 09:19:00,117.31999969482422,117.33000183105469,117.31999969482422,117.33000183105469,4117.0
2020-02-05 09:20:00,117.33000183105469,117.37999725341797,117.31999969482422,117.37999725341797,9377.0
2020-02-05 09:21:00,117.4000015258789,117.4000015258789,117.38999938964844,117.38999938964844,10366.0
2020-02-05 09:22:00,117.4000015258789,117.4000015258789,117.38999938964844,117.38999938964844,8950.0
2020-02-05 09:23:00,117.4000015258789,117.4000015258789,117.38999938964844,117.4000015258789,13039.0
2020-02-05 09:24:00,117.38999938964844,117.38999938964844,117.36000061035156,117.36000061035156,8060.0
2020-02-05 09:25:00,117.33999633789062,117.3499984741211,117.33999633789062,117.33999633789062,8733.0
2020-02-05 09:26:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,656.0
2020-02-05 09:27:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,290.0
2020-02-05 09:28:00,117.31999969482422,117.31999969482422,117.31999969482422,117.31999969482422,3925.0
2020-02-05 09:29:00,117.30000305175781,117.30000305175781,117.30000305175781,117.30000305175781,2012.0
2020-02-05 09:30:00,117.31999969482422,117.31999969482422,117.30000305175781,117.31999969482422,1534.0
2020-02-05 09:31:00,117.30000305175781,117.30000305175781,117.30000305175781,117.30000305175781,3377.0
2020-02-05 09:32:00,117.30000305175781,117.30000305175781,117.30000305175781,117.30000305175781,323.0
2020-02-05 09:33:00,117.30000305175781,117.30000305175781,117.30000305175781,117.30000305175781,107.0
2020-02-05 09:34:00,117.29000091552734,117.29000091552734,117.2699966430664,117.2699966430664,6150.0
2020-02-05 09:35:00,117.27999877929688,117.27999877929688,117.27999877929688,117.27999877929688,997.0
2020-02-05 09:36:00,117.27999877929688,117.27999877929688,117.27999877929688,117.27999877929688,2921.0
2020-02-05 09:37:00,117.2699966430664,117.29000091552734,117.2699966430664,117.29000091552734,1341.0
2020-02-05 09:38:00,117.30000305175781,117.30000305175781,117.29000091552734,117.29000091552734,387.0
2020-02-05 09:39:00,117.30000305175781,117.30000305175781,117.30000305175781,117.30000305175781,130.0
2020-02-05 09:40:00,117.30000305175781,117.30000305175781,117.27999877929688,117.27999877929688,3649.0
2020-02-05 09:41:00,117.30000305175781,117.30000305175781,117.30000305175781,117.30000305175781,339.0
2020-02-05 09:42:00,117.30000305175781,117.36000061035156,117.30000305175781,117.36000061035156,15384.0
2020-02-05 09:43:00,,,,,
2020-02-05 09:44:00,117.37999725341797,117.4000015258789,117.37999725341797,117.4000015258789,653.0
2020-02-05 09:45:00,117.4000015258789,117.4000015258789,117.4000015258789,117.4000015258789,140.0
2020-02-05 09:46:00,117.4000015258789,117.4000015258789,117.36000061035156,117.37999725341797,4829.0
2020-02-05 09:47:00,117.37999725341797,117.37999725341797,117.3499984741211,117.36000061035156,10958.0
2020-02-05 09:48:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,3243.0
2020-02-05 09:49:00,117.33999633789062,117.33999633789062,117.33000183105469,117.33000183105469,3174.0
2020-02-05 09:50:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,1916.0
2020-02-05 09:51:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,341.0
2020-02-05 09:52:00,117.31999969482422,117.31999969482422,117.31999969482422,117.31999969482422,2322.0
2020-02-05 09:53:00,117.33000183105469,117.33999633789062,117.33000183105469,117.33999633789062,3837.0
2020-02-05 09:54:00,117.33999633789062,117.33999633789062,117.33999633789062,117.33999633789062,169.0
2020-02-05 09:55:00,117.33999633789062,117.33999633789062,117.33000183105469,117.33999633789062,4044.0
2020-02-05 09:56:00,117.33000183105469,117.33999633789062,117.31999969482422,117.33999633789062,7676.0
2020-02-05 09:57:00,117.33999633789062,117.33999633789062,117.33999633789062,117.33999633789062,200.0
2020-02-05 09:58:00,117.3499984741211,117.3499984741211,117.33000183105469,117.33000183105469,2572.0
2020-02-05 09:59:00,117.33999633789062,117.33999633789062,117.33999633789062,117.33999633789062,371.0
2020-02-05 10:00:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,523.0
2020-02-05 10:01:00,117.3499984741211,117.3499984741211,117.31999969482422,117.33000183105469,15164.0
2020-02-05 10:02:00,117.31999969482422,117.33000183105469,117.31999969482422,117.33000183105469,2717.0
2020-02-05 10:03:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,343.0
2020-02-05 10:04:00,117.31999969482422,117.31999969482422,117.31999969482422,117.31999969482422,3529.0
2020-02-05 10:05:00,117.33000183105469,117.33000183105469,117.31999969482422,117.31999969482422,1860.0
2020-02-05 10:06:00,117.33000183105469,117.33999633789062,117.31999969482422,117.31999969482422,8786.0
2020-02-05 10:07:00,117.33000183105469,117.33000183105469,117.31999969482422,117.33000183105469,873.0
2020-02-05 10:08:00,117.33000183105469,117.33000183105469,117.31999969482422,117.33000183105469,1268.0
2020-02-05 10:09:00,117.33000183105469,117.33999633789062,117.31999969482422,117.33000183105469,7031.0
2020-02-05 10:10:00,117.33000183105469,117.33000183105469,117.33000183105469,117.33000183105469,113.0
2020-02-05 10:11:00,,,,,
2020-02-05 10:12:00,117.31999969482422,117.31999969482422,117.31999969482422,117.31999969482422,26990.0
2020-02-05 10:13:00,,,,,
2020-02-05 10:14:00,117.33000183105469,117.33999633789062,117.33000183105469,117.33999633789062,6980.0
2020-02-05 10:15:00,117.33999633789062,117.3499984741211,117.33999633789062,117.33999633789062,2654.0
2020-02-05 10:16:00,117.3499984741211,117.37000274658203,117.33999633789062,117.36000061035156,11770.0
2020-02-05 10:17:00,117.37000274658203,117.37000274658203,117.36000061035156,117.37000274658203,1802.0
2020-02-05 10:18:00,117.36000061035156,117.37999725341797,117.36000061035156,117.37000274658203,7843.0
