date,open,high,low,close,volume
2020-01-20 08:40:00,46.459999084472656,46.56999969482422,46.459999084472656,46.56999969482422,0.0
2020-01-20 08:41:00,,,,,
2020-01-20 08:42:00,,,,,
2020-01-20 08:43:00,,,,,
2020-01-20 08:44:00,,,,,
2020-01-20 08:45:00,,,,,
2020-01-20 08:46:00,,,,,
2020-01-20 08:47:00,,,,,
2020-01-20 08:48:00,,,,,
2020-01-20 08:49:00,,,,,
2020-01-20 08:50:00,,,,,
2020-01-20 08:51:00,,,,,
2020-01-20 08:52:00,,,,,
2020-01-20 08:53:00,,,,,
2020-01-20 08:54:00,,,,,
2020-01-20 08:55:00,,,,,
2020-01-20 08:56:00,,,,,
2020-01-20 08:57:00,,,,,
2020-01-20 08:58:00,,,,,
2020-01-20 08:59:00,,,,,
2020-01-20 09:00:00,,,,,
2020-01-20 09:01:00,,,,,
2020-01-20 09:02:00,,,,,
2020-01-20 09:03:00,,,,,
2020-01-20 09:04:00,,,,,
2020-01-20 09:05:00,,,,,
2020-01-20 09:06:00,,,,,
2020-01-20 09:07:00,,,,,
2020-01-20 09:08:00,,,,,
2020-01-20 09:09:00,,,,,
2020-01-20 09:10:00,,,,,
2020-01-20 09:11:00,,,,,
2020-01-20 09:12:00,,,,,
2020-01-20 09:13:00,,,,,
2020-01-20 09:14:00,,,,,
2020-01-20 09:15:00,,,,,
2020-01-20 09:16:00,,,,,
2020-01-20 09:17:00,,,,,
2020-01-20 09:18:00,,,,,
2020-01-20 09:19:00,,,,,
2020-01-20 09:20:00,,,,,
2020-01-20 09:21:00,,,,,
2020-01-20 09:22:00,46.880001068115234,46.91999816894531,46.880001068115234,46.91999816894531,300.0
2020-01-20 09:23:00,46.959999084472656,46.959999084472656,46.959999084472656,46.959999084472656,180.0
2020-01-20 09:24:00,46.959999084472656,46.959999084472656,46.959999084472656,46.959999084472656,300.0
2020-01-20 09:25:00,,,,,
2020-01-20 09:26:00,,,,,
2020-01-20 09:27:00,,,,,
2020-01-20 09:28:00,46.900001525878906,46.95000076293945,46.900001525878906,46.95000076293945,1300.0
2020-01-20 09:29:00,,,,,
2020-01-20 09:30:00,,,,,
2020-01-20 09:31:00,46.95000076293945,46.959999084472656,46.95000076293945,46.959999084472656,540.0
2020-01-20 09:32:00,,,,,
2020-01-20 09:33:00,46.959999084472656,46.959999084472656,46.849998474121094,46.849998474121094,3999.0
2020-01-20 09:34:00,46.56999969482422,46.56999969482422,46.56999969482422,46.56999969482422,800.0
2020-01-20 09:35:00,,,,,
2020-01-20 09:36:00,,,,,
2020-01-20 09:37:00,,,,,
2020-01-20 09:38:00,,,,,
2020-01-20 09:39:00,,,,,
2020-01-20 09:40:00,,,,,
2020-01-20 09:41:00,,,,,
2020-01-20 09:42:00,,,,,
2020-01-20 09:43:00,,,,,
2020-01-20 09:44:00,,,,,
2020-01-20 09:45:00,,,,,
2020-01-20 09:46:00,,,,,
2020-01-20 09:47:00,,,,,
2020-01-20 09:48:00,,,,,
2020-01-20 09:49:00,,,,,
2020-01-20 09:50:00,46.79999923706055,46.79999923706055,46.79999923706055,46.79999923706055,540.0
2020-01-20 09:51:00,46.79999923706055,46.95000076293945,46.709999084472656,46.709999084472656,3015.0
2020-01-20 09:52:00,,,,,
2020-01-20 09:53:00,,,,,
2020-01-20 09:54:00,,,,,
2020-01-20 09:55:00,,,,,
2020-01-20 09:56:00,,,,,
2020-01-20 09:57:00,,,,,
2020-01-20 09:58:00,,,,,
2020-01-20 09:59:00,46.70000076293945,46.709999084472656,46.70000076293945,46.709999084472656,300.0
2020-01-20 10:00:00,,,,,
2020-01-20 10:01:00,,,,,
2020-01-20 10:02:00,,,,,
2020-01-20 10:03:00,,,,,
2020-01-20 10:04:00,,,,,
2020-01-20 10:05:00,46.790000915527344,46.79999923706055,46.790000915527344,46.79999923706055,200.0
2020-01-20 10:06:00,46.79999923706055,46.79999923706055,46.52000045776367,46.52000045776367,400.0
2020-01-20 10:07:00,,,,,
2020-01-20 10:08:00,,,,,
2020-01-20 10:09:00,,,,,
2020-01-20 10:10:00,,,,,
2020-01-20 10:11:00,,,,,
2020-01-20 10:12:00,,,,,
2020-01-20 10:13:00,,,,,
2020-01-20 10:14:00,,,,,
2020-01-20 10:15:00,,,,,
2020-01-20 10:16:00,,,,,
2020-01-20 10:17:00,,,,,
2020-01-20 10:18:00,,,,,
2020-01-20 10:19:00,,,,,
2020-01-20 10:20:00,,,,,
2020-01-20 10:21:00,,,,,
2020-01-20 10:22:00,,,,,
2020-01-20 10:23:00,,,,,
2020-01-20 10:24:00,46.54999923706055,46.54999923706055,46.54999923706055,46.54999923706055,2065.0
2020-01-20 10:25:00,,,,,
2020-01-20 10:26:00,,,,,
2020-01-20 10:27:00,,,,,
2020-01-20 10:28:00,,,,,
2020-01-20 10:29:00,,,,,
2020-01-20 10:30:00,,,,,
2020-01-20 10:31:00,,,,,
2020-01-20 10:32:00,,,,,
2020-01-20 10:33:00,46.63999938964844,46.709999084472656,46.63999938964844,46.709999084472656,1237.0
2020-01-20 10:34:00,,,,,
2020-01-20 10:35:00,,,,,
2020-01-20 10:36:00,,,,,
2020-01-20 10:37:00,,,,,
2020-01-20 10:38:00,,,,,
2020-01-20 10:39:00,,,,,
