"AC.MX","ALPEKA.MX","ALSEA.MX","AMXL.MX","ASURB.MX","BBAJIOO.MX","BIMBOA.MX","BOLSAA.MX","BSMXB.MX","CEMEXCPO.MX","CUERVO.MX","GAPB.MX","GCARSOA1.MX","GCC.MX","GENTERA.MX","GFNORTEO.MX","GMEXICOB.MX","GRUMAB.MX","IENOVA.MX","KIMBERA.MX","KOFUBL.MX","LABB.MX","LIVEPOLC-1.MX","MEGACPO.MX","OMAB.MX","ORBIA.MX","PE&OLES.MX","PINFRA.MX","RA.MX","TLEVISACPO.MX"
105.87000274658203,21.920000076293945,48.29999923706055,15.59000015258789,381.6499938964844,32.33000183105469,35.959999084472656,43.08000183105469,27.81999969482422,7.699999809265137,35.31999969482422,246.10000610351562,74.91000366210938,101.08999633789062,21.209999084472656,113.52999877929688,57.279998779296875,206.77999877929688,88.22000122070312,41.40999984741211,117.30000305175781,21.,102.4800033569336,77.5,145.9499969482422,48.70000076293945,203.92999267578125,206.88999938964844,112.,45.279998779296875
105.87000274658203,21.920000076293945,48.29999923706055,15.600000381469727,381.6499938964844,32.33000183105469,35.959999084472656,43.08000183105469,27.81999969482422,7.730000019073486,35.31999969482422,246.10000610351562,74.91000366210938,101.08999633789062,21.209999084472656,113.52999877929688,57.279998779296875,208.10000610351562,88.22000122070312,41.40999984741211,117.30000305175781,21.,102.4800033569336,77.5,145.9499969482422,48.70000076293945,203.92999267578125,206.88999938964844,112.,45.279998779296875
105.91000366210938,21.920000076293945,48.29999923706055,15.600000381469727,381.6499938964844,32.33000183105469,35.959999084472656,43.08000183105469,27.81999969482422,7.730000019073486,35.31999969482422,246.10000610351562,74.91000366210938,101.08999633789062,21.209999084472656,113.52999877929688,57.279998779296875,208.57000732421875,88.22000122070312,41.15999984741211,117.30000305175781,21.,102.4800033569336,77.04000091552734,145.9499969482422,48.29999923706055,203.0800018310547,206.88999938964844,112.,45.279998779296875
105.98999786376953,21.920000076293945,48.29999923706055,15.600000381469727,381.54998779296875,32.33000183105469,35.959999084472656,43.08000183105469,27.81999969482422,7.730000019073486,35.31999969482422,246.10000610351562,74.91000366210938,101.08999633789062,21.209999084472656,113.52999877929688,57.279998779296875,208.91000366210938,88.22000122070312,41.13999938964844,117.30000305175781,21.,102.4800033569336,77.4800033569336,146.02000427246094,48.,203.0800018310547,206.88999938964844,112.,45.279998779296875
106.0999984741211,21.920000076293945,48.29999923706055,15.600000381469727,381.4100036621094,32.349998474121094,35.959999084472656,43.08000183105469,27.81999969482422,7.71999979019165,35.31999969482422,246.10000610351562,74.91000366210938,101.08999633789062,21.209999084472656,113.45999908447266,57.279998779296875,208.7100067138672,88.22000122070312,41.150001525878906,117.30000305175781,21.,102.4800033569336,77.4800033569336,146.02000427246094,47.900001525878906,203.0800018310547,206.88999938964844,112.,45.25
106.12000274658203,21.920000076293945,48.220001220703125,15.600000381469727,381.45001220703125,32.2400016784668,35.959999084472656,43.08000183105469,27.81999969482422,7.71999979019165,35.31999969482422,246.2100067138672,74.91000366210938,101.08999633789062,21.209999084472656,113.45999908447266,57.27000045776367,209.14999389648438,88.22000122070312,41.150001525878906,117.30000305175781,21.,102.4800033569336,77.4800033569336,146.02000427246094,48.,203.0800018310547,206.88999938964844,112.,45.25
106.54000091552734,21.799999237060547,48.29999923706055,15.640000343322754,381.489990234375,32.349998474121094,35.959999084472656,43.08000183105469,27.809999465942383,7.71999979019165,35.31999969482422,248.11000061035156,74.91000366210938,101.08999633789062,21.389999389648438,113.76000213623047,57.630001068115234,209.,88.22000122070312,41.20000076293945,117.80999755859375,21.139999389648438,102.4800033569336,77.5,148.02000427246094,48.31999969482422,205.0399932861328,206.88999938964844,111.98999786376953,45.22999954223633
106.54000091552734,21.799999237060547,48.290000915527344,15.640000343322754,380.95001220703125,32.349998474121094,35.88999938964844,43.029998779296875,27.809999465942383,7.760000228881836,35.31999969482422,246.97999572753906,74.91000366210938,101.08999633789062,21.399999618530273,113.76000213623047,57.540000915527344,209.1999969482422,88.22000122070312,41.40999984741211,118.38999938964844,21.110000610351562,102.18000030517578,77.5,148.17999267578125,48.31999969482422,205.0399932861328,206.88999938964844,111.98999786376953,45.290000915527344
106.98999786376953,21.799999237060547,48.25,15.640000343322754,381.,32.400001525878906,35.869998931884766,43.029998779296875,27.770000457763672,7.769999980926514,35.31999969482422,246.97000122070312,74.91000366210938,101.08999633789062,21.5,113.69999694824219,57.54999923706055,209.60000610351562,87.93000030517578,41.380001068115234,118.33999633789062,21.139999389648438,101.55000305175781,77.01000213623047,148.72999572753906,48.20000076293945,204.8300018310547,206.9600067138672,111.98999786376953,45.33000183105469
106.91000366210938,21.799999237060547,48.20000076293945,15.630000114440918,381.,32.400001525878906,35.869998931884766,43.029998779296875,27.770000457763672,7.769999980926514,35.31999969482422,246.97000122070312,74.91000366210938,101.08999633789062,21.5,113.69999694824219,57.52000045776367,209.8800048828125,87.8499984741211,41.400001525878906,118.33999633789062,21.139999389648438,101.55000305175781,77.0199966430664,148.72999572753906,48.13999938964844,204.8300018310547,206.9600067138672,111.98999786376953,45.33000183105469
