"AC.MX","ALPEKA.MX","ALSEA.MX","AMXL.MX","ASURB.MX","BBAJIOO.MX","BIMBOA.MX","BOLSAA.MX","BSMXB.MX","CEMEXCPO.MX","CUERVO.MX","GAPB.MX","GCARSOA1.MX","GCC.MX","GENTERA.MX","GFNORTEO.MX","GMEXICOB.MX","GRUMAB.MX","IENOVA.MX","KIMBERA.MX","KOFUBL.MX","LABB.MX","LIVEPOLC-1.MX","MEGACPO.MX","OMAB.MX","ORBIA.MX","PE&OLES.MX","PINFRA.MX","RA.MX","TLEVISACPO.MX"
107.25,17.600000381469727,45.869998931884766,15.760000228881836,377.1700134277344,31.010000228881836,33.84000015258789,43.52000045776367,27.209999084472656,7.840000152587891,34.959999084472656,240.8699951171875,69.7300033569336,99.97000122070312,21.309999465942383,117.19000244140625,51.,201.99000549316406,88.80999755859375,39.779998779296875,115.63999938964844,22.010000228881836,100.62999725341797,70.2699966430664,144.,46.34000015258789,201.83999633789062,208.94000244140625,110.80000305175781,43.45000076293945
107.55000305175781,17.719999313354492,45.91999816894531,15.770000457763672,377.29998779296875,31.09000015258789,33.810001373291016,43.52000045776367,27.399999618530273,7.880000114440918,34.959999084472656,243.42999267578125,69.7300033569336,99.97000122070312,21.3799991607666,117.80000305175781,51.529998779296875,201.0399932861328,88.80999755859375,39.689998626708984,115.63999938964844,22.010000228881836,100.62999725341797,70.2699966430664,144.0800018310547,46.31999969482422,201.8300018310547,208.00999450683594,110.80000305175781,42.79999923706055
107.55000305175781,17.719999313354492,45.91999816894531,15.9399995803833,379.989990234375,31.09000015258789,33.810001373291016,43.52000045776367,27.399999618530273,7.909999847412109,35.,241.97999572753906,69.7300033569336,99.97000122070312,21.3799991607666,118.04000091552734,51.900001525878906,201.52000427246094,88.80999755859375,39.529998779296875,117.,22.010000228881836,100.62999725341797,70.27999877929688,145.6999969482422,46.20000076293945,201.8300018310547,208.00999450683594,110.80000305175781,42.79999923706055
107.55000305175781,17.75,45.9900016784668,15.920000076293945,377.19000244140625,31.09000015258789,33.90999984741211,43.52000045776367,27.399999618530273,7.920000076293945,35.0099983215332,240.27000427246094,69.7300033569336,99.97000122070312,21.3799991607666,118.5,51.849998474121094,201.52999877929688,88.80999755859375,39.529998779296875,116.7300033569336,22.450000762939453,100.62999725341797,70.30999755859375,145.6999969482422,46.20000076293945,201.8300018310547,203.3000030517578,110.80000305175781,42.79999923706055
107.55000305175781,17.75,46.040000915527344,15.930000305175781,378.989990234375,31.09000015258789,33.91999816894531,43.369998931884766,27.399999618530273,7.880000114440918,35.0099983215332,241.5,69.7300033569336,99.97000122070312,21.299999237060547,118.47000122070312,51.689998626708984,201.5399932861328,88.80999755859375,39.54999923706055,116.7300033569336,22.469999313354492,100.62999725341797,70.41000366210938,145.69000244140625,46.20000076293945,201.8300018310547,205.75,110.80000305175781,42.79999923706055
107.9800033569336,17.770000457763672,46.,15.880000114440918,377.989990234375,31.110000610351562,33.939998626708984,43.41999816894531,27.399999618530273,7.909999847412109,35.459999084472656,243.30999755859375,69.7300033569336,99.91000366210938,21.309999465942383,118.29000091552734,51.970001220703125,202.00999450683594,88.80000305175781,39.66999816894531,116.7300033569336,22.469999313354492,100.33000183105469,70.94000244140625,145.69000244140625,45.93000030517578,201.8000030517578,205.42999267578125,110.76000213623047,42.119998931884766
107.98999786376953,17.850000381469727,46.33000183105469,15.930000305175781,378.,31.100000381469727,34.22999954223633,43.40999984741211,27.399999618530273,7.909999847412109,35.04999923706055,242.16000366210938,69.7300033569336,99.93000030517578,21.360000610351562,118.29000091552734,52.470001220703125,203.97999572753906,89.19999694824219,39.68000030517578,117.1500015258789,22.5,100.33999633789062,71.0199966430664,147.2100067138672,46.,201.77000427246094,206.,110.76000213623047,41.93000030517578
107.55999755859375,17.84000015258789,46.5,15.970000267028809,377.989990234375,31.18000030517578,34.22999954223633,43.40999984741211,27.399999618530273,7.909999847412109,35.060001373291016,242.99000549316406,69.7300033569336,99.93000030517578,21.309999465942383,118.08999633789062,52.90999984741211,203.94000244140625,89.7699966430664,39.66999816894531,117.11000061035156,22.520000457763672,99.55000305175781,71.62000274658203,146.99000549316406,46.9900016784668,201.77000427246094,206.25999450683594,110.76000213623047,41.900001525878906
107.55999755859375,17.8799991607666,46.5,15.989999771118164,377.7900085449219,31.18000030517578,34.220001220703125,43.0099983215332,27.399999618530273,7.900000095367432,35.029998779296875,243.0500030517578,69.7300033569336,99.93000030517578,21.309999465942383,118.27999877929688,52.880001068115234,203.9499969482422,89.72000122070312,39.880001068115234,117.12000274658203,22.520000457763672,99.55000305175781,71.08000183105469,146.6300048828125,47.4900016784668,200.14999389648438,206.27999877929688,110.76000213623047,41.900001525878906
107.6500015258789,17.8799991607666,46.75,15.949999809265137,377.8699951171875,31.18000030517578,34.189998626708984,43.0099983215332,27.399999618530273,7.900000095367432,35.029998779296875,243.41000366210938,69.7300033569336,99.93000030517578,21.309999465942383,118.19999694824219,52.540000915527344,203.97000122070312,89.72000122070312,39.91999816894531,117.13999938964844,22.520000457763672,100.36000061035156,71.0999984741211,147.5,47.290000915527344,200.0500030517578,206.63999938964844,110.75,41.900001525878906
107.75,17.850000381469727,46.720001220703125,15.930000305175781,377.8999938964844,31.299999237060547,34.20000076293945,43.0099983215332,27.549999237060547,7.900000095367432,35.029998779296875,243.30999755859375,69.7300033569336,99.48999786376953,21.329999923706055,118.37000274658203,52.4900016784668,203.97000122070312,89.45999908447266,39.880001068115234,117.13999938964844,22.579999923706055,100.26000213623047,71.2300033569336,147.3800048828125,46.790000915527344,199.99000549316406,206.69000244140625,110.69999694824219,41.959999084472656
108.,17.8799991607666,46.709999084472656,15.9399995803833,377.7900085449219,31.299999237060547,34.25,43.0099983215332,27.549999237060547,7.900000095367432,35.029998779296875,243.3300018310547,69.7300033569336,99.48999786376953,21.350000381469727,118.41000366210938,52.349998474121094,205.7899932861328,89.4800033569336,39.869998931884766,117.44000244140625,22.579999923706055,100.44999694824219,71.19000244140625,147.,46.70000076293945,199.99000549316406,206.7100067138672,110.69999694824219,41.959999084472656
108.,17.8700008392334,46.720001220703125,15.930000305175781,377.6400146484375,31.3799991607666,34.25,43.41999816894531,27.530000686645508,7.869999885559082,35.029998779296875,243.33999633789062,69.7300033569336,99.48999786376953,21.350000381469727,118.29000091552734,52.41999816894531,205.97999572753906,89.5,39.869998931884766,117.44000244140625,22.8799991607666,100.5,71.29000091552734,147.1699981689453,46.689998626708984,199.99000549316406,208.,110.62999725341797,41.9900016784668
107.8499984741211,17.760000228881836,46.70000076293945,15.899999618530273,375.1499938964844,31.3799991607666,34.25,43.380001068115234,27.56999969482422,7.869999885559082,35.029998779296875,243.25,69.72000122070312,97.63999938964844,21.299999237060547,118.12000274658203,52.38999938964844,205.97999572753906,89.44999694824219,39.84000015258789,117.44000244140625,22.8799991607666,100.5,71.9800033569336,147.33999633789062,46.63999938964844,199.99000549316406,206.9499969482422,110.62000274658203,41.95000076293945
107.79000091552734,17.709999084472656,46.599998474121094,15.890000343322754,375.0799865722656,31.3799991607666,34.25,43.20000076293945,27.790000915527344,7.880000114440918,35.029998779296875,243.25,69.72000122070312,98.5,21.299999237060547,118.05000305175781,52.20000076293945,205.8800048828125,89.37000274658203,39.689998626708984,117.44000244140625,22.8799991607666,100.5,71.95999908447266,147.11000061035156,46.619998931884766,199.99000549316406,206.91000366210938,110.62000274658203,41.939998626708984
107.87000274658203,17.809999465942383,46.7400016784668,15.880000114440918,374.5299987792969,31.3799991607666,34.22999954223633,43.18000030517578,27.799999237060547,7.880000114440918,35.029998779296875,243.22999572753906,69.72000122070312,98.5,21.329999923706055,118.20999908447266,52.18000030517578,205.83999633789062,89.37000274658203,39.70000076293945,117.44000244140625,22.8799991607666,100.26000213623047,71.94999694824219,147.0800018310547,46.97999954223633,199.99000549316406,206.92999267578125,110.62000274658203,41.939998626708984
107.87000274658203,17.809999465942383,46.72999954223633,15.869999885559082,376.,31.360000610351562,34.22999954223633,43.09000015258789,27.799999237060547,7.880000114440918,35.029998779296875,243.11000061035156,69.72000122070312,98.5,21.3700008392334,118.,52.130001068115234,203.99000549316406,89.3499984741211,39.77000045776367,117.44000244140625,22.8799991607666,100.26000213623047,71.86000061035156,146.3800048828125,46.95000076293945,199.99000549316406,206.9199981689453,109.31999969482422,41.970001220703125
107.79000091552734,17.809999465942383,46.72999954223633,15.890000343322754,375.,31.360000610351562,34.22999954223633,43.,27.799999237060547,7.880000114440918,35.,243.0500030517578,69.72000122070312,98.23999786376953,21.3700008392334,117.94000244140625,52.0099983215332,203.88999938964844,89.33999633789062,39.75,117.41000366210938,22.709999084472656,100.26000213623047,71.55999755859375,146.52000427246094,47.25,199.99000549316406,206.9199981689453,109.31999969482422,42.0099983215332
107.80000305175781,17.84000015258789,46.72999954223633,15.869999885559082,374.9700012207031,31.360000610351562,34.25,43.099998474121094,27.780000686645508,7.869999885559082,35.,243.0500030517578,69.72000122070312,98.23999786376953,21.3799991607666,117.95999908447266,51.880001068115234,203.1999969482422,89.31999969482422,39.349998474121094,117.41999816894531,22.719999313354492,100.26000213623047,71.80000305175781,146.60000610351562,47.40999984741211,199.99000549316406,206.9199981689453,109.31999969482422,42.040000915527344
