"AC.MX","ALPEKA.MX","ALSEA.MX","AMXL.MX","ASURB.MX","BBAJIOO.MX","BIMBOA.MX","BOLSAA.MX","BSMXB.MX","CEMEXCPO.MX","CUERVO.MX","GAPB.MX","GCARSOA1.MX","GCC.MX","GENTERA.MX","GFNORTEO.MX","GMEXICOB.MX","GRUMAB.MX","IENOVA.MX","KIMBERA.MX","KOFUBL.MX","LABB.MX","LIVEPOLC-1.MX","MEGACPO.MX","OMAB.MX","ORBIA.MX","PE&OLES.MX","PINFRA.MX","RA.MX","TLEVISACPO.MX"
107.62000274658203,17.049999237060547,46.099998474121094,16.149999618530273,382.8699951171875,30.959999084472656,33.91999816894531,43.04999923706055,29.899999618530273,7.690000057220459,34.189998626708984,245.3000030517578,69.62000274658203,98.83000183105469,20.700000762939453,115.05999755859375,53.47999954223633,204.22000122070312,90.77999877929688,41.2400016784668,120.5,20.850000381469727,94.,71.30000305175781,148.,46.18000030517578,197.0800018310547,206.00999450683594,113.98999786376953,41.599998474121094
107.62000274658203,17.049999237060547,46.099998474121094,16.1200008392334,379.17999267578125,30.959999084472656,33.91999816894531,43.04999923706055,29.899999618530273,7.630000114440918,34.470001220703125,245.3000030517578,69.01000213623047,98.83000183105469,20.700000762939453,115.2300033569336,53.43000030517578,204.22000122070312,90.77999877929688,41.2400016784668,120.5,20.850000381469727,94.,71.30000305175781,148.,46.18000030517578,197.0800018310547,206.00999450683594,113.98999786376953,41.720001220703125
107.62000274658203,17.09000015258789,46.099998474121094,16.15999984741211,378.7699890136719,30.959999084472656,33.91999816894531,43.04999923706055,29.899999618530273,7.670000076293945,34.459999084472656,245.3000030517578,69.44000244140625,99.7300033569336,20.700000762939453,115.05999755859375,53.41999816894531,204.22999572753906,90.94999694824219,41.2400016784668,120.5,20.850000381469727,94.,71.2300033569336,148.36000061035156,46.18000030517578,197.0800018310547,206.00999450683594,113.98999786376953,41.650001525878906
107.62000274658203,17.100000381469727,46.11000061035156,16.360000610351562,380.239990234375,30.959999084472656,33.849998474121094,43.04999923706055,29.899999618530273,7.670000076293945,34.459999084472656,245.72999572753906,70.56999969482422,99.7300033569336,20.75,115.08000183105469,53.349998474121094,203.33999633789062,90.94999694824219,41.15999984741211,120.5,20.850000381469727,94.,71.55000305175781,148.36000061035156,46.18000030517578,197.0800018310547,206.0500030517578,113.98999786376953,41.650001525878906
107.62000274658203,17.100000381469727,46.11000061035156,16.43000030517578,380.2300109863281,30.959999084472656,33.95000076293945,43.06999969482422,29.899999618530273,7.670000076293945,34.33000183105469,245.6999969482422,70.56999969482422,99.7300033569336,20.829999923706055,115.11000061035156,53.33000183105469,203.8300018310547,90.94999694824219,41.0099983215332,120.5,21.219999313354492,94.,72.13999938964844,147.32000732421875,46.18000030517578,197.0800018310547,206.0500030517578,113.98999786376953,41.9900016784668
107.62000274658203,17.149999618530273,46.2400016784668,16.520000457763672,380.19000244140625,31.020000457763672,33.90999984741211,43.06999969482422,29.899999618530273,7.71999979019165,34.45000076293945,245.80999755859375,70.37000274658203,99.7300033569336,20.850000381469727,115.11000061035156,53.29999923706055,204.27999877929688,90.95999908447266,41.02000045776367,120.5,21.280000686645508,94.,72.12999725341797,146.72999572753906,46.18000030517578,197.24000549316406,206.00999450683594,113.98999786376953,41.970001220703125
107.62000274658203,17.110000610351562,46.20000076293945,16.600000381469727,380.19000244140625,31.059999465942383,34.040000915527344,43.20000076293945,29.809999465942383,7.710000038146973,34.470001220703125,245.85000610351562,69.79000091552734,98.87000274658203,20.860000610351562,115.4000015258789,53.310001373291016,204.02000427246094,90.95999908447266,41.029998779296875,120.5,21.280000686645508,94.,72.08999633789062,147.,46.18000030517578,197.2899932861328,208.19000244140625,113.98999786376953,42.
107.62000274658203,17.1299991607666,46.25,16.579999923706055,380.19000244140625,31.149999618530273,34.09000015258789,43.27000045776367,29.829999923706055,7.690000057220459,34.540000915527344,246.1999969482422,69.81999969482422,99.73999786376953,20.860000610351562,115.44999694824219,53.33000183105469,204.24000549316406,90.95999908447266,41.02000045776367,120.5,21.280000686645508,94.,71.98999786376953,147.32000732421875,46.15999984741211,197.2899932861328,208.19000244140625,113.98999786376953,42.16999816894531
107.62000274658203,17.1299991607666,46.20000076293945,16.600000381469727,380.20001220703125,31.149999618530273,34.,43.27000045776367,29.90999984741211,7.690000057220459,34.61000061035156,246.1999969482422,69.81999969482422,99.77999877929688,20.959999084472656,115.44000244140625,53.33000183105469,204.3699951171875,90.97000122070312,41.02000045776367,120.5,21.280000686645508,94.,72.,147.3699951171875,46.16999816894531,197.39999389648438,208.19000244140625,113.98999786376953,42.400001525878906
107.62000274658203,17.1200008392334,46.20000076293945,16.56999969482422,380.20001220703125,31.1299991607666,34.040000915527344,43.27000045776367,29.93000030517578,7.710000038146973,34.7599983215332,246.1999969482422,70.2699966430664,99.79000091552734,20.940000534057617,115.43000030517578,53.31999969482422,204.38999938964844,90.9800033569336,41.04999923706055,120.5,21.290000915527344,94.,71.9000015258789,147.3699951171875,46.150001525878906,197.39999389648438,208.19000244140625,113.98999786376953,42.529998779296875
