Date,Open,High,Low,Close,Adj Close,Volume
2000-01-06,18.400000,18.400000,18.400000,18.400000,15.191455,5000
2000-01-07,18.400000,18.400000,18.400000,18.400000,15.191455,0
2000-01-10,18.400000,18.400000,18.400000,18.400000,15.191455,0
2000-01-11,18.400000,18.400000,18.400000,18.400000,15.191455,0
2000-01-12,18.379999,18.379999,18.379999,18.379999,15.174941,8000
2000-01-13,18.299999,18.299999,18.299999,18.299999,15.108897,7000
2000-01-14,18.100000,18.100000,18.100000,18.100000,14.943772,5000
2000-01-17,18.400000,18.400000,18.400000,18.400000,15.191455,1000
2000-01-18,18.100000,18.100000,18.100000,18.100000,14.943772,5000
2000-01-19,18.100000,18.100000,18.100000,18.100000,14.943772,0
2000-01-20,18.000000,18.000000,18.000000,18.000000,14.861210,5000
2000-01-21,18.100000,18.100000,18.100000,18.100000,14.943772,5000
2000-01-24,18.100000,18.100000,18.100000,18.100000,14.943772,0
2000-01-25,18.000000,18.200001,18.000000,18.200001,15.026337,7000
2000-01-26,18.200001,18.200001,18.200001,18.200001,15.026337,0
2000-01-27,18.200001,18.200001,18.200001,18.200001,15.026337,0
2000-01-28,18.200001,18.200001,18.200001,18.200001,15.026337,0
2000-01-31,18.200001,18.200001,18.200001,18.200001,15.026337,4000
2000-02-01,18.200001,18.200001,18.200001,18.200001,15.026337,0
2000-02-02,18.200001,18.200001,18.200001,18.200001,15.026337,3000
2000-02-03,18.200001,18.200001,18.200001,18.200001,15.026337,6000
2000-02-04,18.200001,18.200001,18.200001,18.200001,15.026337,3000
2000-02-07,18.200001,18.200001,18.200001,18.200001,15.026337,0
2000-02-08,18.200001,18.200001,18.200001,18.200001,15.026337,0
2000-02-09,18.200001,18.200001,18.200001,18.200001,15.026337,0
2000-02-10,18.200001,18.200001,18.200001,18.200001,15.026337,0
2000-02-11,18.200001,18.200001,18.200001,18.200001,15.026337,0
2000-02-14,18.200001,18.200001,18.200001,18.200001,15.026337,0
2000-02-15,17.500000,17.500000,17.500000,17.500000,14.448400,2000
2000-02-16,17.500000,17.500000,17.500000,17.500000,14.448400,0
2000-02-17,17.559999,17.559999,17.559999,17.559999,14.497934,1000
2000-02-18,17.559999,17.559999,17.559999,17.559999,14.497934,0
2000-02-21,17.559999,17.559999,17.559999,17.559999,14.497934,0
2000-02-22,17.559999,17.559999,17.559999,17.559999,14.497934,0
2000-02-23,17.559999,17.559999,17.559999,17.559999,14.497934,0
2000-02-24,17.559999,17.559999,17.559999,17.559999,14.497934,0
2000-02-25,17.559999,17.559999,17.559999,17.559999,14.497934,0
2000-02-28,17.559999,17.559999,17.559999,17.559999,14.497934,0
2000-02-29,17.559999,17.559999,17.559999,17.559999,14.497934,0
2000-03-01,16.000000,16.000000,16.000000,16.000000,13.209963,1000
2000-03-02,16.000000,16.000000,16.000000,16.000000,13.209963,0
2000-03-03,16.000000,16.000000,16.000000,16.000000,13.209963,0
2000-03-06,12.780000,14.920000,12.740000,14.920000,12.318292,105000
2000-03-07,14.780000,15.000000,14.780000,15.000000,12.384339,30000
2000-03-08,15.000000,15.000000,15.000000,15.000000,12.384339,0
2000-03-09,14.940000,14.940000,14.940000,14.940000,12.334803,3000
2000-03-10,14.940000,14.940000,14.940000,14.940000,12.334803,0
2000-03-13,14.940000,14.940000,14.940000,14.940000,12.334803,0
2000-03-14,14.900000,14.900000,14.900000,14.900000,12.301778,1000
2000-03-15,14.900000,14.900000,14.900000,14.900000,12.301778,0
2000-03-16,14.880000,14.880000,13.000000,14.000000,11.558714,74000
2000-03-17,13.880000,13.880000,13.700000,13.700000,11.311030,45000
2000-03-20,13.500000,13.500000,12.200000,12.200000,10.072595,27000
2000-03-21,12.200000,12.200000,12.200000,12.200000,10.072595,0
2000-03-22,12.400000,12.400000,12.260000,12.260000,10.122132,619000
2000-03-23,12.300000,12.300000,12.300000,12.300000,10.155158,447000
2000-03-24,13.500000,13.500000,13.500000,13.500000,11.145908,27000
2000-03-27,13.500000,13.500000,13.500000,13.500000,11.145908,1000
2000-03-28,15.000000,15.000000,15.000000,15.000000,12.384339,1000
2000-03-29,14.000000,14.000000,14.000000,14.000000,11.558714,1000
2000-03-30,15.000000,16.000000,15.000000,16.000000,13.209963,342000
2000-03-31,16.100000,18.000000,16.100000,18.000000,14.861210,449000
2000-04-03,18.000000,18.000000,18.000000,18.000000,14.861210,0
2000-04-04,18.000000,18.000000,18.000000,18.000000,14.861210,0
2000-04-05,18.000000,18.000000,18.000000,18.000000,14.861210,0
2000-04-06,17.900000,17.900000,17.900000,17.900000,14.778647,5000
2000-04-07,17.900000,17.900000,17.900000,17.900000,14.778647,0
2000-04-10,17.900000,17.900000,17.900000,17.900000,14.778647,0
2000-04-11,17.900000,17.900000,17.900000,17.900000,14.778647,0
2000-04-12,17.900000,17.900000,17.900000,17.900000,14.778647,0
2000-04-13,17.900000,17.900000,17.900000,17.900000,14.778647,0
2000-04-14,17.900000,17.900000,17.900000,17.900000,14.778647,0
2000-04-17,17.900000,17.900000,17.900000,17.900000,14.778647,0
2000-04-18,17.900000,17.900000,17.900000,17.900000,14.778647,4000
2000-04-19,15.240000,15.240000,15.220000,15.220000,12.565977,529000
2000-04-20,15.220000,15.220000,15.220000,15.220000,12.565977,0
2000-04-21,15.220000,15.220000,15.220000,15.220000,12.565977,0
2000-04-24,15.220000,15.220000,15.220000,15.220000,12.565977,0
2000-04-25,15.220000,15.220000,15.220000,15.220000,12.565977,0
2000-04-26,15.220000,15.220000,15.220000,15.220000,12.565977,0
2000-04-27,15.220000,15.220000,15.220000,15.220000,12.565977,0
2000-04-28,15.220000,15.220000,15.220000,15.220000,12.565977,0
2000-05-01,15.220000,15.220000,15.220000,15.220000,12.565977,0
2000-05-02,15.220000,15.220000,15.220000,15.220000,12.565977,0
2000-05-03,15.220000,15.220000,15.220000,15.220000,12.565977,0
2000-05-04,15.120000,15.120000,15.120000,15.120000,12.574289,10000
2000-05-05,15.120000,15.120000,15.120000,15.120000,12.574289,0
2000-05-08,15.120000,15.120000,15.120000,15.120000,12.574289,10000
2000-05-09,15.000000,15.000000,14.980000,14.980000,12.457863,10000
2000-05-10,14.980000,14.980000,14.980000,14.980000,12.457863,0
2000-05-11,14.980000,14.980000,14.980000,14.980000,12.457863,0
2000-05-12,14.980000,14.980000,14.980000,14.980000,12.457863,0
2000-05-15,14.980000,14.980000,14.980000,14.980000,12.457863,0
2000-05-16,14.980000,14.980000,14.980000,14.980000,12.457863,7000
2000-05-17,14.000000,14.000000,13.880000,13.880000,11.543071,110000
2000-05-18,15.500000,15.500000,15.500000,15.500000,12.890315,200000
2000-05-19,16.980000,16.980000,16.980000,16.980000,14.121130,1000
2000-05-22,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-05-23,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-05-24,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-05-25,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-05-26,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-05-29,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-05-30,17.000000,18.000000,17.000000,18.000000,14.969399,100000
2000-05-31,16.879999,18.000000,16.879999,18.000000,14.969399,131000
2000-06-01,18.000000,18.000000,18.000000,18.000000,14.969399,0
2000-06-02,16.980000,16.980000,16.980000,16.980000,14.121130,200000
2000-06-05,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-06,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-07,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-08,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-09,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-12,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-13,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-14,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-15,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-16,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-19,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-20,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-21,16.980000,16.980000,16.980000,16.980000,14.121130,1000
2000-06-22,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-23,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-26,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-27,16.980000,16.980000,16.980000,16.980000,14.121130,1000
2000-06-28,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-29,16.980000,16.980000,16.980000,16.980000,14.121130,0
2000-06-30,16.959999,18.900000,16.959999,18.900000,15.717867,304000
2000-07-03,18.900000,18.900000,18.900000,18.900000,15.717867,0
2000-07-04,18.900000,18.900000,18.900000,18.900000,15.717867,0
2000-07-05,18.900000,18.900000,18.900000,18.900000,15.717867,0
2000-07-06,18.900000,18.900000,18.900000,18.900000,15.717867,0
2000-07-07,18.900000,18.900000,18.900000,18.900000,15.717867,0
2000-07-10,18.900000,18.900000,18.900000,18.900000,15.717867,0
2000-07-11,18.900000,18.900000,18.900000,18.900000,15.717867,0
2000-07-12,18.900000,18.900000,18.900000,18.900000,15.717867,0
2000-07-13,18.900000,18.900000,18.900000,18.900000,15.717867,0
2000-07-14,18.900000,18.900000,18.900000,18.900000,15.717867,0
2000-07-17,18.700001,18.700001,18.700001,18.700001,15.551538,10000
2000-07-18,18.700001,18.700001,18.700001,18.700001,15.551538,0
2000-07-19,18.700001,18.700001,18.700001,18.700001,15.551538,0
2000-07-20,18.260000,18.299999,18.260000,18.299999,15.218890,6000
2000-07-21,15.560000,15.560000,15.560000,15.560000,12.940211,1000
2000-07-24,15.560000,15.560000,15.560000,15.560000,12.940211,0
2000-07-25,15.560000,15.560000,15.560000,15.560000,12.940211,0
2000-07-26,15.560000,15.560000,15.560000,15.560000,12.940211,0
2000-07-27,15.560000,15.560000,15.560000,15.560000,12.940211,0
