Date,Open,High,Low,Close,Adj Close,Volume
2011-07-15,32.070000,33.500000,32.000000,32.070000,28.205942,5781200
2011-07-18,32.020000,32.299999,32.000000,32.000000,28.144379,337400
2011-07-19,32.000000,32.099998,31.990000,32.000000,28.144379,711500
2011-07-20,32.000000,32.000000,31.750000,31.799999,27.968473,489700
2011-07-21,32.000000,32.000000,31.799999,32.000000,28.144379,133900
2011-07-22,31.950001,32.000000,31.900000,31.900000,28.056425,155400
2011-07-25,31.750000,31.990000,31.750000,31.950001,28.100401,130800
2011-07-26,31.900000,31.950001,31.799999,31.950001,28.100401,169300
2011-07-27,31.860001,31.900000,31.750000,31.900000,28.056425,309100
2011-07-28,31.799999,32.000000,31.799999,31.900000,28.056425,427000
2011-07-29,31.980000,32.000000,31.799999,31.900000,28.056425,382400
2011-08-01,31.900000,31.900000,31.889999,31.900000,28.056425,125900
2011-08-02,31.850000,31.850000,31.500000,31.500000,27.704622,453300
2011-08-03,31.450001,31.450001,30.900000,31.100000,27.352814,1042600
2011-08-04,30.900000,30.900000,29.799999,30.400000,26.737156,1482700
2011-08-05,30.500000,30.500000,29.799999,30.400000,26.737156,92600
2011-08-08,30.250000,30.250000,29.000000,29.000000,25.505844,303700
2011-08-09,29.080000,29.400000,29.000000,29.080000,25.576202,121600
2011-08-10,29.000000,29.080000,28.700001,29.000000,25.505844,187300
2011-08-11,29.010000,29.950001,28.879999,29.950001,26.341377,327300
2011-08-12,30.500000,30.500000,29.900000,30.100000,26.473305,527900
2011-08-15,30.000000,30.000000,30.000000,30.000000,26.385355,499541
2011-08-16,29.500000,29.500000,29.500000,29.500000,25.945595,25500
2011-08-17,29.500000,29.500000,29.180000,29.200001,25.681746,54000
2011-08-18,29.299999,29.299999,28.920000,28.920000,25.435480,133500
2011-08-19,29.000000,29.000000,29.000000,29.000000,25.505844,50700
2011-08-22,29.000000,29.010000,29.000000,29.000000,25.505844,179300
2011-08-23,29.000000,29.219999,29.000000,29.219999,25.699331,75600
2011-08-24,29.219999,29.219999,28.950001,29.000000,25.505844,138200
2011-08-25,28.950001,29.020000,28.900000,28.950001,25.461864,63200
2011-08-26,29.000000,29.400000,28.900000,29.000000,25.505844,181000
2011-08-29,29.000000,30.500000,28.900000,30.500000,26.825108,89100
2011-08-30,30.090000,30.090000,29.700001,29.799999,26.209450,33000
2011-08-31,29.900000,29.910000,29.820000,29.820000,26.227037,20000
2011-09-01,29.799999,30.000000,29.000000,29.799999,26.209450,43500
2011-09-02,29.900000,29.900000,27.209999,28.950001,25.461864,48700
2011-09-05,28.900000,29.000000,28.799999,29.000000,25.505844,290500
2011-09-06,29.350000,29.350000,28.799999,28.799999,25.329937,28200
2011-09-07,29.000000,29.049999,28.889999,29.000000,25.505844,90400
2011-09-08,28.799999,29.000000,27.100000,28.600000,25.154037,78300
2011-09-09,28.180000,28.600000,28.180000,28.180000,24.784641,85300
2011-09-12,27.900000,28.100000,27.650000,27.660000,24.327295,129300
2011-09-13,27.799999,27.809999,27.450001,27.750000,24.406450,28400
2011-09-14,27.799999,28.400000,27.799999,28.400000,24.978134,50600
2011-09-15,28.200001,28.660000,28.200001,28.660000,25.206810,83500
2011-09-19,28.549999,30.200001,28.549999,30.200001,26.561255,878300
2011-09-20,30.100000,32.000000,30.100000,31.500000,27.704622,764600
2011-09-21,31.700001,31.809999,29.850000,30.799999,27.088961,333900
2011-09-22,29.850000,29.850000,28.100000,28.100000,24.714279,69300
2011-09-23,29.000000,29.500000,29.000000,29.100000,25.593792,159500
2011-09-26,29.500000,29.500000,29.090000,29.090000,25.584995,60700
2011-09-27,29.100000,29.500000,28.600000,29.100000,25.593792,194600
2011-09-28,29.500000,29.570000,28.410000,28.799999,25.329937,59700
2011-09-29,28.740000,28.980000,28.740000,28.799999,25.329937,42500
2011-09-30,28.750000,29.500000,28.750000,29.500000,25.945595,54900
2011-10-03,29.070000,29.100000,28.000000,29.100000,25.593792,30600
2011-10-04,28.799999,28.799999,28.000000,28.000000,24.626331,133500
2011-10-05,28.000000,28.360001,27.790001,28.299999,24.890182,83600
2011-10-06,28.070000,28.750000,28.070000,28.750000,25.285961,69000
2011-10-07,28.780001,28.900000,28.540001,28.580000,25.136444,56400
2011-10-10,28.680000,28.900000,28.580000,28.900000,25.417891,88300
2011-10-11,28.879999,28.940001,28.100000,28.469999,25.039701,37100
2011-10-12,28.580000,29.100000,28.000000,29.100000,25.593792,139800
2011-10-13,29.150000,29.500000,29.150000,29.500000,25.945595,81500
2011-10-14,29.980000,29.980000,28.850000,29.900000,26.297401,62100
2011-10-17,29.920000,29.920000,29.490000,29.510000,25.954390,61000
2011-10-18,29.510000,29.549999,29.250000,29.549999,25.989573,67300
2011-10-19,29.299999,30.000000,29.200001,29.350000,25.813669,47500
2011-10-20,29.500000,29.500000,29.000000,29.000000,25.505844,7000
2011-10-21,29.000000,29.219999,29.000000,29.200001,25.681746,45600
2011-10-24,29.500000,29.670000,29.000000,29.450001,25.901623,43800
2011-10-25,29.600000,30.760000,29.600000,30.549999,26.869083,68600
2011-10-26,30.600000,30.600000,29.080000,30.250000,26.605232,68300
2011-10-27,30.250000,31.000000,30.250000,30.700001,27.001011,115100
2011-10-28,30.690001,30.690001,29.940001,30.250000,26.605232,175100
2011-10-31,30.250000,30.250000,29.799999,29.799999,26.209450,18400
2011-11-01,29.490000,29.500000,29.000000,29.200001,25.681746,99700
2011-11-03,29.250000,29.650000,28.020000,29.000000,25.505844,133500
2011-11-04,29.070000,29.150000,28.500000,28.850000,25.373915,141400
2011-11-07,28.900000,29.500000,28.900000,28.900000,25.417891,101800
2011-11-08,28.900000,29.000000,28.629999,29.000000,25.505844,202700
2011-11-09,29.100000,29.200001,28.510000,29.200001,25.681746,92700
2011-11-10,29.049999,29.200001,28.950001,29.200001,25.681746,87700
2011-11-11,29.280001,29.600000,29.000000,29.299999,25.769693,58700
2011-11-14,29.299999,29.549999,29.000000,29.100000,25.593792,88000
2011-11-15,29.000000,29.090000,28.850000,28.850000,25.373915,79500
2011-11-16,29.020000,29.059999,28.750000,28.900000,25.417891,37500
2011-11-17,29.000000,29.100000,28.799999,28.799999,25.329937,95500
2011-11-18,29.000000,29.200001,29.000000,29.200001,25.681746,33900
2011-11-22,28.900000,29.100000,28.100000,28.100000,24.714279,36600
2011-11-23,28.750000,28.750000,28.110001,28.490000,25.057289,16000
2011-11-24,28.450001,28.500000,28.219999,28.500000,25.066082,39400
2011-11-25,28.700001,28.770000,28.000000,28.000000,24.626331,30700
2011-11-28,28.500000,28.549999,27.980000,28.490000,25.057289,154200
2011-11-29,28.400000,29.000000,28.400000,29.000000,25.505844,28900
2011-11-30,29.350000,29.370001,29.000000,29.150000,25.637766,50700
2011-12-01,29.150000,29.150000,28.980000,28.990000,25.497044,30500
2011-12-02,28.990000,29.250000,28.799999,29.100000,25.593792,18900
2011-12-05,29.200001,29.200001,28.700001,29.000000,25.505844,61300
2011-12-06,29.000000,29.000000,28.700001,28.900000,25.417891,69700
2011-12-07,28.950001,29.100000,28.879999,28.980000,25.488251,152400
2011-12-08,28.799999,29.000000,28.799999,28.900000,25.417891,78900
2011-12-09,29.040001,29.200001,28.950001,29.150000,25.637766,84900
2011-12-13,29.139999,29.139999,28.900000,29.100000,25.593792,29500
